age,annual_income,employment_status,credit_score,loan_amount,debt_to_income_ratio,late_payments_12m,credit_utilization,savings_rate,avg_monthly_transactions,default
54,39409.23,Employed,713,12152.71,0.534,0,0.494,-0.002,43,0
28,40950.75,Employed,518,12726.52,0.402,4,0.714,0.034,58,1
22,32254.75,Employed,675,9244.87,0.368,2,0.614,-0.045,25,0
26,72670.08,Employed,707,11417.75,0.036,0,0.786,-0.007,44,0
41,39666.65,Employed,705,18256.86,0.537,2,0.143,0.179,32,0
27,32549.21,Employed,668,37205.5,0.196,0,0.234,-0.023,18,1
56,64128.11,Employed,630,13496.21,0.069,1,0.644,0.127,17,0
24,31301.2,Self-Employed,666,9094.19,0.079,1,0.177,0.053,32,0
60,41585.58,Employed,773,26411.44,0.222,0,0.756,0.186,51,0
64,51717.57,Employed,635,4440.63,0.423,1,0.288,0.098,26,0
56,35553.19,Employed,753,27608.8,0.524,0,0.368,0.003,27,0
68,38339.1,Employed,765,6249.75,0.401,0,0.318,0.146,25,0
67,105608.23,Self-Employed,550,21901.18,0.61,1,0.403,0.069,17,0
23,44262.03,Employed,670,11096.07,0.29,0,0.765,0.153,28,0
38,40953.25,Employed,607,17899.82,0.315,3,0.69,0.126,52,0
59,44910.97,Retired,567,51528.47,0.07,4,0.831,0.015,39,1
37,61526.76,Employed,739,8931.45,0.264,0,0.902,0.089,26,0
57,29233.43,Employed,715,8100.41,0.044,1,0.299,0.054,29,0
59,60694.46,Self-Employed,700,15474.16,0.149,1,0.177,0.079,40,0
70,55709.73,Employed,599,36871.6,0.445,0,0.436,0.089,26,0
37,20043.74,Employed,696,16440.43,0.097,0,0.472,-0.028,48,0
38,120225.91,Employed,582,15165.36,0.112,1,0.076,0.123,54,0
22,101763.5,Employed,686,16341.25,0.086,2,0.575,0.073,18,0
35,32850.38,Employed,630,8080.4,0.466,0,0.171,-0.003,30,0
35,27967.17,Employed,759,16441.05,0.596,1,0.31,0.006,41,0
43,54941.58,Employed,653,11664.46,0.339,1,0.564,-0.04,55,0
42,24030.24,Employed,697,32645.98,0.491,0,0.504,0.255,2,1
63,96968.5,Employed,698,23832.19,0.175,0,0.417,0.097,25,0
59,38784.39,Employed,674,6672.56,0.534,2,0.453,0.129,2,0
57,110293.85,Employed,688,12458.02,0.243,0,0.544,0.215,46,0
21,32461.12,Employed,703,20267.86,0.45,1,0.267,0.318,35,0
44,46346.4,Self-Employed,613,8193.39,0.346,0,0.472,0.043,50,0
57,92374.51,Unemployed,710,7726.69,0.062,0,0.399,0.058,31,0
33,41705.16,Employed,745,11190.4,0.217,1,0.43,0.019,32,0
42,56164.82,Unemployed,710,18154.33,0.376,2,0.655,0.087,40,0
57,84654.15,Employed,653,27509.63,0.073,1,0.463,-0.045,36,0
60,37122.42,Employed,693,16970.72,0.394,1,0.713,0.204,27,0
63,26085.38,Employed,653,64692.58,0.138,1,0.291,0.139,48,1
42,23638.8,Employed,671,9837.37,0.431,0,0.38,0.083,52,0
40,65625.29,Unemployed,591,23022.12,0.146,0,0.065,-0.017,40,0
40,59539.14,Employed,784,7589.66,0.416,1,0.188,0.215,56,0
54,83352.31,Employed,825,38815.93,0.472,3,0.318,0.064,57,0
41,42743.72,Retired,627,33377.82,0.325,1,0.504,0.239,26,1
41,23971.75,Employed,739,22627.12,0.338,0,0.29,0.076,35,0
29,15117.74,Self-Employed,789,5209.3,0.573,1,0.16,0.106,41,0
44,205660.34,Employed,608,22501.67,0.233,0,0.476,-0.0,11,0
32,63797.0,Retired,518,9031.92,0.27,0,0.033,0.196,36,0
47,52490.94,Employed,794,19383.42,0.446,0,0.042,-0.034,33,0
65,56349.01,Self-Employed,679,6168.51,0.413,0,0.22,0.162,24,0
59,23964.54,Employed,641,17361.13,0.314,0,0.487,0.21,39,1
44,32943.99,Retired,684,11942.61,0.168,1,0.208,-0.033,21,0
69,117203.27,Retired,652,9256.3,0.496,2,0.421,0.174,12,0
70,68130.05,Self-Employed,850,21069.07,0.164,0,0.565,0.215,2,0
43,33463.19,Employed,640,14317.25,0.692,0,0.504,0.135,9,0
59,26544.88,Employed,705,13056.27,0.171,1,0.78,0.147,17,0
38,37879.03,Unemployed,777,22978.53,0.184,3,0.436,0.131,35,0
64,41868.32,Self-Employed,777,46275.82,0.401,0,0.713,0.105,40,0
39,136567.33,Unemployed,762,17420.52,0.432,0,0.537,0.018,26,0
33,44616.83,Self-Employed,648,4996.12,0.204,0,0.314,0.096,44,0
27,27044.1,Employed,669,5796.63,0.604,0,0.189,0.076,39,0
63,47605.27,Employed,517,15388.09,0.399,0,0.436,0.25,21,0
35,55947.51,Employed,674,27333.88,0.313,0,0.114,0.095,20,0
61,25841.23,Self-Employed,682,16007.7,0.408,0,0.352,0.097,53,0
25,59939.01,Employed,736,20069.16,0.532,0,0.368,0.115,27,0
46,89720.81,Employed,815,14252.79,0.591,0,0.66,0.136,61,0
42,52540.29,Self-Employed,733,26298.24,0.379,0,0.244,0.038,16,0
42,32907.88,Employed,760,21374.71,0.159,2,0.497,0.176,31,0
29,37630.3,Employed,679,8008.46,0.161,2,0.186,0.094,12,0
24,21387.93,Employed,776,19315.85,0.138,0,0.591,0.159,5,0
38,45847.79,Employed,681,5851.31,0.254,0,0.733,0.028,24,0
44,57261.86,Employed,766,19318.42,0.356,0,0.217,0.089,45,0
60,31309.71,Self-Employed,740,12462.75,0.382,0,0.432,0.219,25,0
44,129294.76,Unemployed,709,16259.24,0.519,1,0.97,0.259,43,0
33,72848.68,Self-Employed,564,17933.21,0.039,1,0.237,0.154,21,0
34,20002.48,Retired,762,17482.97,0.348,1,0.08,0.011,55,0
51,20208.7,Employed,708,34561.12,0.419,1,0.45,-0.047,22,1
42,29971.08,Employed,733,15069.8,0.0,1,0.166,0.154,57,0
66,107644.85,Employed,704,16536.91,0.418,2,0.482,0.259,35,0
42,76531.74,Self-Employed,716,32790.37,0.76,0,0.592,0.069,19,0
49,110398.97,Employed,778,46077.52,0.466,1,0.175,0.085,22,0
24,49271.67,Retired,644,14608.73,0.396,1,0.076,0.122,40,0
30,44145.9,Employed,715,10858.99,0.309,1,0.626,0.302,17,0
63,26271.64,Unemployed,622,11186.82,0.385,1,0.781,0.115,39,1
38,58386.62,Employed,723,19349.72,0.581,1,0.333,0.117,24,0
42,44440.92,Self-Employed,699,13068.6,0.298,1,0.705,0.071,18,0
50,43593.52,Employed,633,5169.08,0.529,3,0.789,0.109,22,0
23,110086.91,Employed,687,28964.59,0.42,1,0.557,0.191,11,0
46,46019.81,Self-Employed,637,24082.32,0.594,2,0.431,0.049,36,1
38,95367.27,Employed,652,29377.54,0.513,1,0.549,0.177,37,0
28,22158.19,Retired,707,33073.09,0.378,1,0.591,0.181,23,1
41,187973.47,Self-Employed,700,16553.74,0.369,2,0.0,0.037,22,0
43,40674.83,Self-Employed,536,17263.19,0.303,0,0.374,0.165,12,0
30,69814.15,Employed,708,27010.88,0.497,0,0.112,0.265,24,0
48,75594.32,Employed,657,7122.2,0.261,0,0.201,0.003,41,0
58,38227.93,Employed,649,11950.34,0.367,0,0.471,0.089,23,0
34,73829.6,Self-Employed,595,14248.48,0.321,1,0.379,0.121,38,0
69,75773.32,Employed,677,25672.16,0.149,0,0.407,0.132,43,0
51,34318.08,Retired,641,10687.56,0.383,1,0.371,0.025,16,0
59,34521.92,Retired,776,9630.69,0.121,2,0.359,0.0,67,0
24,50143.96,Employed,549,11400.58,0.283,0,0.397,0.042,48,0
59,46270.18,Self-Employed,608,19570.49,0.45,0,0.744,0.109,29,0
37,98377.27,Employed,603,14172.16,0.375,0,0.543,0.063,8,0
56,69656.69,Employed,699,6183.0,0.373,1,0.194,0.17,19,0
61,47324.73,Employed,768,6959.44,0.22,3,0.303,0.197,63,0
33,66372.56,Unemployed,718,16025.91,0.507,1,0.551,0.032,41,0
33,17617.95,Retired,598,16349.32,0.217,1,0.341,0.127,26,1
23,36038.55,Employed,648,15011.19,0.456,0,0.513,0.108,27,0
51,56608.28,Employed,619,11131.93,0.545,2,0.395,0.304,55,0
59,85620.73,Employed,718,23684.79,0.12,4,0.446,0.067,40,0
41,54170.12,Employed,646,18423.61,0.289,0,0.681,0.133,28,0
29,101632.59,Employed,574,18050.82,0.275,2,0.488,0.26,9,0
36,75657.35,Unemployed,724,18439.28,0.391,2,0.826,-0.059,31,0
41,38400.87,Retired,775,38501.36,0.208,1,0.255,0.219,43,0
66,45705.99,Employed,667,7985.93,0.175,1,0.199,0.051,42,0
27,60126.79,Unemployed,689,11468.48,0.342,1,0.488,-0.016,19,0
38,39170.62,Self-Employed,567,12066.57,0.266,1,0.353,0.126,34,0
52,105413.4,Employed,526,31401.14,0.328,1,0.429,0.117,43,1
32,28159.41,Unemployed,541,11798.74,0.484,1,0.479,0.15,56,1
65,57414.56,Employed,677,9177.63,0.107,0,0.116,0.161,29,0
66,70807.73,Employed,657,13856.57,0.333,0,0.0,0.092,61,0
40,41909.86,Employed,721,15720.87,0.261,0,0.559,0.241,42,0
58,37443.95,Self-Employed,665,30267.49,0.354,4,0.084,0.212,26,0
58,47191.04,Employed,754,11756.81,0.262,1,0.288,0.137,19,0
55,73570.49,Employed,745,9774.47,0.173,0,0.362,0.13,2,0
30,38180.34,Employed,656,8553.47,0.409,1,0.382,0.196,19,0
23,28725.47,Employed,605,12009.21,0.766,1,0.572,0.104,57,0
38,87141.84,Employed,536,68747.3,0.335,0,0.546,0.003,28,1
27,59853.08,Employed,788,18572.74,0.241,1,0.452,0.093,10,0
35,81139.79,Unemployed,609,21140.94,0.241,0,0.525,0.074,22,0
52,71658.41,Employed,568,14762.21,0.49,0,0.174,0.112,35,1
50,145793.23,Employed,690,16033.41,0.218,2,0.235,0.007,29,0
31,85603.89,Unemployed,568,23668.65,0.545,2,1.0,0.017,40,0
21,34130.96,Unemployed,690,20694.17,0.104,0,0.434,0.193,29,0
32,62015.15,Employed,655,18205.76,0.379,2,0.594,0.107,25,0
43,37095.67,Employed,749,14908.28,0.45,2,0.147,0.079,33,0
59,39063.23,Employed,743,11951.55,0.464,2,0.562,0.067,17,0
39,24191.34,Employed,763,19045.85,0.454,1,0.344,0.089,37,0
35,42486.57,Self-Employed,695,15523.88,0.39,0,0.283,0.115,19,0
48,64377.35,Employed,616,53085.52,0.523,1,0.787,-0.03,31,0
24,47429.0,Employed,602,27732.41,0.201,0,0.739,0.07,39,0
32,28291.47,Employed,640,9852.02,0.253,0,0.394,0.118,29,0
22,22890.8,Employed,830,7319.3,0.29,0,0.454,0.09,34,0
47,140916.52,Employed,661,11626.84,0.573,1,0.317,-0.037,45,0
43,57675.07,Unemployed,692,7708.36,0.42,0,0.149,0.104,23,0
50,32466.54,Employed,794,11215.06,0.452,0,0.421,0.099,59,0
51,61752.62,Employed,699,8252.39,0.323,1,0.455,0.047,15,0
40,146472.51,Self-Employed,624,12134.19,0.473,1,0.632,0.028,53,0
64,66851.64,Employed,735,12221.2,0.117,3,0.532,0.118,41,0
66,12166.8,Employed,648,16127.86,0.289,0,0.184,0.111,41,0
26,184636.78,Employed,702,13041.26,0.317,0,0.0,0.14,49,0
67,19445.61,Employed,718,8592.31,0.279,0,0.332,0.269,35,0
30,44222.72,Employed,643,30605.67,0.302,2,0.119,0.148,37,0
33,27814.09,Employed,694,18803.4,0.432,1,0.379,0.044,36,0
47,33860.31,Self-Employed,800,10650.07,0.386,2,0.501,0.203,47,0
22,56511.81,Self-Employed,633,8676.07,0.529,1,0.474,0.082,50,0
39,17404.57,Employed,779,6122.12,0.037,1,0.304,0.083,35,0
30,46858.01,Employed,636,5858.9,0.573,0,0.493,0.03,29,0
45,87000.68,Retired,815,27680.27,0.253,1,0.711,0.148,19,0
61,32156.82,Employed,616,25971.83,0.547,1,0.492,0.079,38,0
67,24461.54,Employed,650,10398.79,0.287,0,0.485,0.173,27,0
31,45722.58,Self-Employed,793,33513.65,0.405,0,0.286,0.15,8,0
48,41391.44,Employed,796,21376.73,0.188,0,0.441,0.036,33,0
44,36402.26,Retired,741,16679.77,0.168,0,0.741,0.027,35,0
41,27060.41,Employed,599,24764.43,0.437,1,0.392,0.123,47,0
52,63550.64,Unemployed,686,21398.51,0.0,0,0.335,0.203,34,0
70,66014.64,Employed,680,16190.93,0.168,0,0.674,0.188,19,0
41,28772.54,Employed,616,12784.31,0.465,2,0.372,0.225,50,1
24,30834.0,Employed,732,13845.05,0.288,0,0.539,0.117,3,0
66,52483.07,Retired,622,5626.34,0.218,0,0.456,0.177,11,0
67,30257.95,Employed,583,9132.2,0.578,2,0.524,0.195,30,0
37,53601.43,Employed,558,43481.76,0.631,0,0.594,0.265,30,1
46,102132.19,Retired,808,8986.91,0.35,1,0.691,0.138,31,0
64,47576.24,Employed,642,4863.95,0.541,2,0.644,0.075,22,0
46,26720.65,Employed,643,25396.79,0.578,2,0.731,0.198,48,1
45,59638.21,Employed,603,17139.97,0.348,0,0.356,-0.0,31,1
67,44854.21,Unemployed,783,17728.41,0.273,3,0.146,0.192,13,1
62,45475.16,Employed,576,13433.22,0.363,1,0.376,0.213,39,0
46,62172.09,Employed,590,25500.59,0.132,0,1.0,0.187,22,1
29,69252.79,Retired,656,36967.89,0.435,2,0.39,0.031,19,0
42,49898.74,Employed,678,10798.16,0.301,0,0.001,0.124,32,0
54,47555.84,Employed,729,21584.46,0.358,1,0.997,0.193,58,0
34,137553.85,Employed,629,28885.58,0.356,0,0.456,0.148,2,0
47,89346.47,Employed,796,10439.39,0.223,3,0.229,0.109,9,0
53,74367.41,Employed,630,36524.8,0.345,1,0.156,0.124,20,0
25,52344.54,Employed,604,28827.94,0.146,1,0.446,0.353,58,0
49,29647.36,Self-Employed,597,7007.9,0.278,2,0.58,0.027,17,0
57,86136.9,Self-Employed,622,38445.11,0.183,2,0.564,0.005,49,0
31,52688.21,Employed,592,7231.87,0.219,4,0.613,0.031,46,0
48,36732.44,Employed,736,9774.51,0.011,0,0.087,0.277,50,0
56,43409.33,Employed,605,22252.25,0.286,0,0.156,0.164,20,0
23,30239.63,Self-Employed,670,27580.82,0.423,0,0.413,0.062,35,1
53,83171.87,Self-Employed,603,15665.36,0.377,2,0.665,0.285,44,1
33,68976.32,Self-Employed,592,10118.08,0.513,1,0.32,0.015,39,0
40,53681.1,Retired,763,12631.29,0.207,0,0.0,0.059,76,0
53,47983.25,Unemployed,800,11765.3,0.278,0,0.602,0.012,62,0
21,34879.88,Retired,775,24458.5,0.488,0,0.0,0.112,51,0
21,16898.22,Self-Employed,570,11573.5,0.337,2,0.305,0.144,44,0
43,24186.18,Employed,580,9985.53,0.378,1,0.587,0.118,45,0
68,33815.59,Employed,828,6085.43,0.667,1,0.58,0.202,50,0
21,31367.16,Employed,661,10336.76,0.312,1,0.05,0.074,60,0
60,56651.87,Employed,577,13752.53,0.277,1,0.613,0.083,22,0
24,73551.92,Employed,761,7493.27,0.201,1,0.717,0.13,52,0
45,45971.66,Employed,685,5183.14,0.307,2,0.559,0.253,38,0
42,99156.87,Self-Employed,723,26581.62,0.503,2,0.361,0.143,50,0
44,33141.82,Employed,512,8101.05,0.436,1,0.518,0.083,36,0
25,45808.8,Employed,656,6730.48,0.565,0,0.253,0.17,28,0
58,47786.88,Retired,751,37862.44,0.404,1,0.652,0.089,28,0
34,84634.15,Employed,632,24569.57,0.014,1,0.749,0.126,36,0
59,51686.07,Employed,773,27317.73,0.444,1,0.321,0.091,42,0
53,52406.42,Employed,581,19992.66,0.366,0,0.587,0.008,28,0
48,21430.67,Employed,672,32429.51,0.35,1,0.639,0.053,13,1
36,31258.5,Retired,803,25085.42,0.533,1,0.364,0.228,45,0
53,84793.67,Employed,594,12008.09,0.309,1,0.0,0.129,33,0
70,17367.03,Retired,700,7792.92,0.437,0,0.447,0.117,3,0
67,95941.73,Employed,724,6837.06,0.188,1,0.0,0.108,11,0
66,62933.4,Self-Employed,687,13577.66,0.122,1,0.77,0.082,39,0
31,33733.25,Employed,661,7631.23,0.26,0,0.547,0.109,44,0
50,32337.26,Employed,614,9148.91,0.303,0,0.358,0.075,51,0
40,126497.48,Employed,695,13475.44,0.432,0,0.623,0.125,27,0
69,99280.35,Employed,672,34157.18,0.185,1,0.154,0.02,25,0
68,46178.96,Retired,572,5964.94,0.576,1,0.665,0.16,43,0
64,52433.23,Self-Employed,762,15030.48,0.205,0,0.463,0.099,22,0
29,35486.56,Employed,612,6968.39,0.337,0,0.467,0.002,22,0
36,52438.27,Self-Employed,574,10574.43,0.352,1,0.319,0.081,38,0
56,34998.07,Employed,635,25794.35,0.395,3,0.344,0.073,39,0
58,47132.99,Retired,613,8875.05,0.418,1,0.532,0.185,43,0
38,121196.04,Employed,661,12606.62,0.689,0,0.206,0.091,36,0
27,46732.4,Employed,587,16068.45,0.26,2,0.13,0.041,20,0
27,29027.21,Employed,714,22487.32,0.397,1,0.641,-0.056,29,0
55,24755.77,Employed,784,10628.18,0.337,0,0.519,0.057,36,0
43,52237.66,Retired,688,31459.87,0.497,0,0.191,0.198,54,0
45,33508.43,Employed,572,11304.1,0.417,1,0.425,0.141,45,0
61,55453.58,Employed,612,19744.14,0.383,0,0.411,0.034,37,0
21,21812.72,Unemployed,697,13174.67,0.126,0,0.243,0.09,44,0
58,69225.53,Employed,532,23029.78,0.282,1,0.449,0.11,54,0
34,28851.51,Employed,588,49836.58,0.204,1,0.394,0.229,15,1
67,50168.8,Self-Employed,556,12499.45,0.283,0,0.599,0.104,35,0
68,41392.23,Employed,689,14623.58,0.226,0,0.493,0.061,10,0
46,115750.75,Unemployed,842,11393.33,0.272,0,0.282,0.132,35,0
36,53409.54,Employed,585,10388.26,0.288,0,0.276,0.155,28,0
32,129668.44,Employed,741,9705.25,0.291,0,0.496,0.165,55,0
30,64884.96,Employed,638,14600.51,0.306,1,0.005,0.163,52,0
70,99977.75,Employed,581,9263.28,0.211,2,0.152,0.275,66,0
30,44161.16,Employed,797,9433.47,0.356,1,0.36,0.007,31,0
43,58264.69,Employed,842,2209.89,0.215,1,0.371,0.093,39,0
44,90158.26,Self-Employed,711,33893.24,0.26,1,0.618,0.103,34,0
54,77070.82,Employed,707,39588.0,0.342,0,0.089,0.001,55,0
63,63926.97,Self-Employed,685,21791.05,0.0,1,0.302,0.014,35,0
48,41607.37,Employed,669,8740.05,0.724,0,0.398,0.083,21,0
58,45279.59,Retired,706,6918.18,0.429,2,0.329,0.074,9,0
49,86580.59,Employed,731,5775.03,0.398,0,0.236,0.062,54,0
42,96081.84,Unemployed,805,21665.92,0.272,1,0.26,-0.04,40,0
28,36445.33,Employed,641,31545.26,0.364,0,0.456,0.014,38,0
31,33796.77,Employed,690,16311.93,0.169,0,0.34,0.058,58,0
42,31192.5,Employed,673,24703.41,0.424,0,0.317,0.083,37,0
23,74224.56,Retired,757,19281.63,0.097,2,0.141,0.126,13,0
36,30799.77,Unemployed,850,9297.22,0.16,0,0.903,0.082,16,0
44,73776.96,Self-Employed,759,27056.44,0.244,2,0.432,0.049,44,0
44,64398.47,Employed,740,26038.79,0.576,1,0.747,0.131,46,0
61,37326.32,Employed,748,8149.48,0.185,0,0.338,0.123,69,0
69,107144.07,Employed,775,23962.93,0.4,1,0.427,0.028,36,0
57,23596.9,Self-Employed,850,13513.39,0.041,2,0.512,0.259,64,0
24,112394.05,Employed,554,12625.41,0.354,1,0.373,-0.08,19,0
41,57494.41,Unemployed,725,18664.25,0.61,2,0.427,0.155,25,0
57,17383.33,Self-Employed,486,18321.45,0.425,3,0.452,0.175,19,1
50,108655.74,Employed,751,25165.05,0.039,1,0.352,0.185,39,0
43,79706.49,Self-Employed,721,8869.89,0.357,1,0.378,0.128,54,0
42,39572.68,Employed,639,20730.46,0.28,0,0.628,-0.007,33,0
41,30261.75,Employed,480,7361.49,0.534,0,0.187,0.258,22,0
49,22369.79,Employed,679,13263.19,0.335,2,0.784,-0.007,45,0
29,164016.63,Employed,697,13804.55,0.134,1,0.529,0.016,34,0
46,30893.75,Employed,675,26423.99,0.33,2,0.337,0.059,46,1
31,26061.27,Self-Employed,633,14847.07,0.246,0,0.6,0.001,35,0
55,56047.77,Self-Employed,613,12618.2,0.026,1,0.586,0.001,35,0
64,21613.06,Employed,676,34736.89,0.324,0,0.474,0.031,66,0
46,30008.2,Retired,620,11414.07,0.351,2,0.379,-0.054,20,1
40,80618.59,Retired,741,11128.99,0.407,0,0.044,0.111,42,0
68,61827.61,Employed,674,4789.12,0.503,2,0.249,0.066,47,0
53,40409.29,Employed,551,12963.34,0.308,2,0.419,0.081,52,0
42,49471.56,Retired,693,8401.7,0.125,1,0.51,0.124,20,0
22,39291.55,Employed,711,12702.61,0.224,0,0.42,0.091,42,0
21,47524.52,Employed,801,17051.18,0.347,1,0.495,0.049,29,0
32,33493.09,Retired,750,7699.71,0.532,1,0.35,0.137,35,0
32,36676.09,Self-Employed,613,9011.1,0.351,2,0.545,0.079,29,0
57,36122.13,Unemployed,787,5655.17,0.33,4,0.881,0.036,28,0
46,34100.58,Unemployed,576,10873.81,0.315,0,0.441,0.089,59,0
70,82615.74,Employed,682,8377.54,0.349,0,0.377,0.202,51,0
48,72045.9,Self-Employed,737,53450.7,0.637,1,0.403,0.055,15,0
66,30755.32,Unemployed,789,36403.6,0.337,1,0.584,0.153,32,0
48,26978.7,Employed,822,33027.8,0.31,2,0.396,0.022,34,0
38,45313.56,Employed,776,6789.48,0.356,0,0.58,0.103,56,0
56,144010.83,Employed,670,13274.24,0.249,1,0.607,0.123,18,0
43,29323.58,Self-Employed,723,7173.05,0.116,0,0.798,0.031,25,0
34,45224.21,Self-Employed,697,44609.11,0.089,1,0.507,0.072,24,0
44,51244.33,Retired,627,24310.16,0.241,2,0.429,0.025,6,1
54,46428.97,Employed,671,7851.41,0.527,2,0.483,0.032,6,0
39,38983.55,Self-Employed,815,18429.06,0.525,0,0.406,0.099,39,0
56,87337.92,Employed,728,6066.05,0.183,1,0.447,0.229,24,0
70,61526.87,Retired,834,13603.88,0.326,2,0.709,0.134,39,0
41,74824.65,Employed,599,13288.61,0.37,2,0.303,0.103,11,0
35,65820.72,Self-Employed,651,23012.4,0.241,1,0.119,0.214,18,0
41,76647.65,Employed,711,26707.61,0.546,2,0.436,-0.004,29,0
62,108250.46,Employed,736,14945.93,0.464,0,0.449,0.209,13,0
29,95370.25,Employed,671,12907.96,0.404,2,0.625,0.071,30,0
69,156749.14,Unemployed,740,2119.3,0.36,2,0.373,0.124,30,0
41,90099.57,Employed,739,37694.68,0.116,1,0.307,0.156,29,0
63,35076.15,Unemployed,576,9951.17,0.554,0,0.271,0.14,14,0
60,74881.04,Employed,737,15697.99,0.437,1,0.268,0.073,53,0
60,69927.73,Employed,760,57265.6,0.411,2,0.221,0.168,17,0
66,128046.33,Employed,702,7212.47,0.239,2,0.141,0.069,32,0
30,30224.88,Employed,542,14954.43,0.252,3,0.0,0.069,32,0
50,64794.47,Employed,659,19892.84,0.424,1,0.585,0.098,35,1
25,34872.88,Employed,713,28437.87,0.515,0,0.448,0.142,14,1
35,63340.01,Employed,615,14775.59,0.609,2,0.866,0.022,39,0
23,44030.01,Employed,749,29892.1,0.24,1,0.079,0.031,24,0
55,62301.1,Employed,735,11505.9,0.326,1,0.833,-0.036,43,0
51,24217.5,Employed,690,20457.62,0.036,0,0.369,0.08,48,0
58,72883.19,Self-Employed,681,18927.55,0.0,0,0.053,0.187,36,0
29,54340.75,Employed,694,13979.32,0.429,0,0.0,0.359,26,0
37,52896.71,Employed,680,17927.66,0.222,1,0.284,0.122,59,0
54,129977.18,Employed,584,8736.46,0.054,0,0.601,0.234,41,0
62,40487.89,Employed,648,12342.58,0.176,0,0.46,0.105,23,0
65,58170.45,Employed,685,6821.75,0.401,3,0.32,0.111,18,0
24,51541.13,Employed,786,11328.35,0.408,2,0.651,0.092,41,0
41,54123.27,Employed,732,29228.78,0.104,4,0.427,0.099,30,0
21,148880.9,Unemployed,790,19001.03,0.535,1,0.053,0.099,18,0
61,50609.95,Self-Employed,575,17760.97,0.246,0,0.685,0.076,36,0
27,36914.51,Employed,653,5657.13,0.391,2,0.172,0.244,16,0
62,124922.82,Employed,836,17890.6,0.356,1,0.166,0.147,36,0
28,42030.7,Employed,624,14219.01,0.348,1,0.353,0.045,39,0
21,21969.51,Employed,623,20382.86,0.209,1,0.474,0.154,22,0
64,33846.07,Retired,660,33857.98,0.346,0,0.259,0.182,40,0
42,26283.75,Employed,831,11552.39,0.39,0,0.013,0.004,23,0
42,19930.71,Employed,630,12217.65,0.32,0,0.267,0.185,34,0
53,40883.94,Unemployed,722,25613.6,0.365,1,0.618,0.175,11,0
34,47329.64,Retired,709,10279.93,0.515,0,0.399,0.132,36,0
55,88456.3,Employed,535,15559.63,0.279,0,0.646,0.229,51,0
42,67151.11,Self-Employed,679,4456.18,0.448,1,0.514,0.183,12,0
34,65638.46,Self-Employed,639,12273.12,0.318,0,0.279,0.07,46,0
40,31363.34,Self-Employed,731,32306.14,0.564,0,0.242,0.114,26,1
21,76302.93,Employed,810,18056.52,0.139,2,0.442,0.216,48,0
36,98283.99,Unemployed,654,25327.61,0.546,2,0.443,0.066,61,0
50,59711.83,Employed,654,26207.19,0.27,1,0.426,0.072,36,0
27,60552.06,Employed,850,33175.11,0.667,1,0.445,0.127,43,0
26,26046.9,Employed,627,11988.46,0.415,0,0.37,0.087,40,0
53,83051.64,Employed,579,25987.44,0.478,2,0.374,0.302,49,0
42,119421.59,Employed,783,56872.73,0.326,2,0.221,0.214,32,0
27,57611.43,Employed,676,14533.51,0.452,1,0.167,0.28,45,0
58,36418.11,Employed,701,6688.88,0.452,2,0.564,0.203,24,0
59,45206.79,Retired,847,10332.27,0.329,2,0.182,0.122,52,0
22,39727.13,Employed,575,19555.31,0.465,0,0.0,-0.055,19,0
31,40936.41,Employed,665,5447.84,0.0,1,0.324,0.133,28,0
39,67777.9,Unemployed,587,9346.43,0.253,0,0.461,0.014,25,0
57,56372.24,Employed,705,12114.16,0.353,0,0.363,-0.021,41,0
24,80980.88,Self-Employed,639,15770.79,0.425,1,0.137,0.198,46,0
61,59009.36,Employed,592,43386.6,0.496,0,0.643,0.015,43,1
36,31823.36,Employed,735,22307.72,0.312,1,0.451,0.046,27,0
27,38164.23,Employed,681,7567.99,0.291,0,0.654,0.065,57,0
64,36996.53,Employed,586,150000.0,0.481,0,0.39,0.115,52,1
25,44656.94,Self-Employed,591,14619.15,0.523,1,0.508,0.098,39,0
27,120253.45,Employed,696,5387.01,0.461,1,0.15,0.163,26,0
68,130281.11,Employed,555,7918.61,0.327,0,0.0,0.149,15,0
46,74481.09,Employed,697,7946.79,0.732,0,0.408,-0.023,45,0
44,52019.91,Self-Employed,780,6576.19,0.362,0,0.106,0.226,30,0
55,24814.26,Employed,730,20085.99,0.382,0,0.591,0.011,49,0
52,54721.07,Self-Employed,633,2980.51,0.595,2,0.604,0.022,50,0
51,33024.21,Self-Employed,701,26618.2,0.579,0,0.468,0.243,28,0
22,110775.5,Employed,586,24068.16,0.456,0,0.215,0.096,35,0
48,21959.32,Retired,690,11227.4,0.215,1,0.398,0.192,35,0
34,59411.45,Unemployed,655,25576.46,0.367,2,0.522,0.159,57,0
61,31662.25,Employed,602,7664.5,0.428,0,0.489,0.137,29,0
46,48788.13,Employed,727,8907.12,0.643,1,0.198,0.045,45,0
27,68393.57,Employed,532,20531.79,0.792,0,0.0,0.085,36,1
65,81714.3,Retired,591,13020.43,0.26,0,0.483,0.235,58,0
35,47555.6,Employed,600,10147.03,0.478,2,0.396,0.045,25,0
34,71725.98,Employed,642,13792.49,0.228,0,0.526,0.106,19,0
67,35198.72,Retired,777,32573.64,0.331,2,0.396,0.142,7,0
59,55424.07,Employed,737,31824.67,0.22,0,0.365,0.069,37,0
63,80910.89,Employed,688,19066.26,0.6,0,0.361,0.045,39,0
